epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.8586300611495972,0.046090759336948395,2535.0,3426928.0,0.023606037721037865,91995.0,82852.0,2014.313720703125,0.5516906976699829,0.9853187203407288,799.0,42.0,0.9736180901527405,28.0,1550.0,0.885827898979187,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,19.61611557006836,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
1,0.882539689540863,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,12.880135536193848,0.5200997591018677,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8857524991035461,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,9.654457092285156,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
2,0.8825262784957886,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,8.224340438842773,0.46590644121170044,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8857512474060059,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,7.010627269744873,0.7621620893478394,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
3,0.8825258016586304,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,6.046229839324951,0.5332117080688477,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8857517242431641,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,5.222764015197754,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
4,0.8825000524520874,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,4.556676387786865,0.5317612290382385,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856839537620544,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,4.019169807434082,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
5,0.8824067711830139,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,3.5494115352630615,0.5596819519996643,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856500387191772,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,3.163358211517334,0.7640926837921143,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
6,0.8823913931846619,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,2.815577983856201,0.4847199320793152,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856390118598938,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,2.564960241317749,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
7,0.8823866844177246,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,2.294539451599121,0.5287812352180481,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856364488601685,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,2.0968446731567383,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
8,0.8823882937431335,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,1.8863184452056885,0.4873015582561493,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856351971626282,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,1.7549575567245483,0.7556627988815308,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
9,0.882387638092041,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,1.58241605758667,0.5433954000473022,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8856351971626282,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,1.4781510829925537,0.5,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
